name,La Galerie des Carrosses,Le Campus de Versailles,L'Académie Équestre de Versailles,Les Jardins à la Française du Trianon,Le Hameau de la Reine,Le Jardin Anglais,Le Petit Trianon,Le Grand Trianon,Le Théâtre de la Reine,Le Jardin Français du Petit Trianon,L'Appartement intérieur du Roi,La Galerie des Glaces,L'Appartement du Roi,Le Grand Appartement du Roi,L'Opéra Royal,La Chapelle Royale,Le Grand Appartement de la Reine,La Galerie des Batailles,L'Appartement de Madame de Pompadour,L'Appartement de la Dauphine,Les Appartements des Filles de Louis XV,Les Galeries Historiques,La Salle du Congrès,Les Salles des Croisades,Les Cabinets intérieurs de Marie-Antoinette,La Salle du Sacre,Les Salles de l'Empire,"Les Salles d'Afrique, de Crimée et d'Italie",La Salle de 1792,La Galerie de l'Histoire du Château,Les Salles de Louis XIV,L'Appartement du Dauphin,L'Appartement de Madame du Barry,Le Grand Commun,L'Attique Chimay,L'Orangerie,La Galerie des Sculptures et des Moulages,Le Grand Canal,La Pièce d'Eau des Suisses,Le Rû Gally,La Salle du Jeu de Paume,Le Bassin de Flore (Printemps),Le Bassin de Cérès (Été),Le Bassin de Bacchus (Automne),Le Bassin de Saturne (Hiver),Le Cabinet de Diane (Soir),Le Cabinet du Point du Jour,Le Bassin du Dragon,Le Bassin de Neptune,Le Bassin de Latone,Le Bassin d'Apollon,Le Bassin du Miroir,Le Bain des Nymphes,Le Bassin de la Pyramide,Le Bassin des Enfants Dorés,Le Bosquet de la Reine,Le Bosquet de la Salle de Bal,Le Bosquet de la Girandole,Le Bosquet de la Montagne d'Eau,Le Bosquet du Dauphin,Le Bosquet du Théâtre d'Eau,Le Bosquet des Trois Fontaines,Le Bosquet de l'Arc de Triomphe,Le Bosquet de la Colonnade,Le Bosquet du Marronnier,Le Bosquet du Dôme,Le Bosquet d'Encelade,Le Bosquet des Obélisques,Le Bosquet des Bains d'Apollon,Le Parterre d'Eau,Le Parterre Nord,Le Parterre du Midi,Le Parterre de Latone,L'Allée d'Eau des Marmousets,L'Allée Royale du Tapis Vert,Le Jardin du Roi,La Statue de Louis XIV,Visite guidée - Au service de sa majesté,Visite guidée - Royal cauchemar,Visite guidée - Versailles fake news,Visite guidée - Marie-Antoinette en privé,Visite guidée - Le Grand Trianon : château de campagne,Visite guidée - Les fantômes de Trianon,Visite guidée - Les effets scéniques au théâtre de la Reine,Visite guidée - Du château des rois au palais de la République,Visite guidée - Le Petit Trianon de Marie-Antoinette,Visite guidée - Louis-Philippe en famille à Trianon,Visite guidée - Chez les favorites du Roi,Visite guidée - Le Hameau de Marie-Antoinette à Marie-Louise,Visite guidée - Appartements privés des Rois,Visite guidée - Un président chez le roi,Visite guidée - Lieux cachés
La Salle de 1792,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
La Galerie de l'Histoire du Château,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
Les Salles de Louis XIV,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
L'Appartement du Dauphin,6.329898011296262,8.173853952562025,6.264592873446561,19.49678170036396,20.513802334106053,18.491088756262286,17.64273556969952,19.49678170036396,18.816220832553956,8.173853952562025,6.41952286799844,0.9390745724041598,8.173853952562025,8.173853952562025,4.737167924063234,0.7232973143642586,8.173853952562025,2.1003011811067527,8.173853952562025,0.0,8.173853952562025,8.173853952562025,2.1302414958236024,8.173853952562025,8.173853952562025,8.173853952562025,2.1093506863519513,8.173853952562025,8.173853952562025,8.173853952562025,8.173853952562025,0.0,8.173853952562025,2.2435042117587334,8.173853952562025,6.196537107549329,6.356824125319647,21.124786567611437,9.661781316937168,8.173853952562025,5.7372534106951925,7.327394451814896,5.01993582128134,5.4330641905742505,7.593177010663419,8.173853952562025,8.173853952562025,4.43760159938269,5.538960701765534,3.2992083687100227,9.770244952565367,7.703490625152126,8.173853952562025,2.153923221649803,5.2962419522949435,5.368592310035758,4.17510482442709,5.947436604044774,8.173853952562025,5.808250136087818,4.696555059486336,3.499881574534662,3.219221379220018,8.00104743529138,8.173853952562025,8.173853952562025,9.265757102615156,8.173853952562025,3.748230403872843,1.8889609810603716,1.5574923607178555,2.315342346445804,8.173853952562025,8.173853952562025,6.846736399284893,21.030265294521747,4.59826045165857,8.173853952562025,11.680244264451492,8.173853952562025,19.597017394188207,8.173853952562025,19.49678170036396,18.816220832553956,8.173853952562025,17.64273556969952,8.173853952562025,8.173853952562025,8.173853952562025,8.173853952562025,8.173853952562025,8.173853952562025
L'Appartement de Madame du Barry,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
Le Grand Commun,5.700898332522374,7.195723987566462,5.891403555659052,21.248791299635705,22.706813043810392,20.573672656975152,19.656644243495677,21.248791299635705,20.78254769451118,7.195723987566462,7.300449410951507,2.489843950581037,7.195723987566462,7.195723987566462,2.6640215207368967,2.480202281936727,7.195723987566462,0.9592805444111057,7.195723987566462,2.2435042117587334,7.195723987566462,7.195723987566462,0.5486460070525617,7.195723987566462,7.195723987566462,7.195723987566462,0.7126035293304573,7.195723987566462,7.195723987566462,7.195723987566462,7.195723987566462,2.2435042117587334,7.195723987566462,0.0,7.195723987566462,3.9536275999803783,5.080096674224634,22.234881514995656,7.890249852961397,7.195723987566462,3.599257052271529,9.054352302113076,6.92979790342768,5.837864948002965,8.22545172709441,7.195723987566462,7.195723987566462,6.621211664680294,7.332984418368389,4.634252558991607,10.986925173874097,8.007976224619732,7.195723987566462,4.3967309865008595,7.399813958254756,5.112806199742585,4.658034382367738,6.955962043659118,7.195723987566462,7.327830398401853,6.867728222096088,5.743351337187312,5.358114847939268,9.014821325311086,7.195723987566462,7.195723987566462,10.74540053126467,7.195723987566462,5.675373769136945,3.3191879131666533,3.7844454930517566,2.1663167396693535,7.195723987566462,7.195723987566462,8.092208871542057,22.792994037668347,3.7934030315481904,7.195723987566462,9.521247713688084,7.195723987566462,21.63361543582203,7.195723987566462,21.248791299635705,20.78254769451118,7.195723987566462,19.656644243495677,7.195723987566462,7.195723987566462,7.195723987566462,7.195723987566462,7.195723987566462,7.195723987566462
L'Attique Chimay,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
L'Orangerie,6.705261668514836,7.166135889072924,7.249652741930485,24.471655946357963,26.571076458145313,24.278189447212114,23.266557342632787,24.471655946357963,24.318757791574356,7.166135889072924,10.025111585035724,6.312692098630517,7.166135889072924,7.166135889072924,2.063708370501557,6.3816305679456615,7.166135889072924,4.366235242270789,7.166135889072924,6.196537107549329,7.166135889072924,7.166135889072924,4.149304979102569,7.166135889072924,7.166135889072924,7.166135889072924,4.231958763996126,7.166135889072924,7.166135889072924,7.166135889072924,7.166135889072924,6.196537107549329,7.166135889072924,3.9536275999803783,7.166135889072924,0.0,5.063028267470406,24.48238814418051,5.54648843383758,7.166135889072924,1.613256249008069,12.455234551773124,10.58394278462896,8.085605253401049,10.395272797139778,7.166135889072924,7.166135889072924,10.543180253698898,10.946028473465944,7.99587730667057,13.701140455113617,9.76198981002426,7.166135889072924,8.350223589258952,11.216273155588446,6.690028491365384,7.263488498707005,9.721770207751987,7.166135889072924,10.595839379961951,10.750161446903041,9.695692060639466,9.263287968923517,11.594673902497338,7.166135889072924,7.166135889072924,13.799107598684309,7.166135889072924,9.389552878091653,6.944285763691427,7.727096748630606,5.250977537104488,7.166135889072924,7.166135889072924,11.016187235456897,26.019375156643836,5.277311690316197,7.166135889072924,5.930676713618475,7.166135889072924,25.267734248941593,7.166135889072924,24.471655946357963,24.318757791574356,7.166135889072924,23.266557342632787,7.166135889072924,7.166135889072924,7.166135889072924,7.166135889072924,7.166135889072924,7.166135889072924
La Galerie des Sculptures et des Moulages,1.8935908261269048,2.2331179837464443,2.582481222771493,25.828823416156517,26.04360981208373,24.4555587327871,23.749280682948886,25.828823416156517,24.985749212236648,2.2331179837464443,6.162769053383599,7.105311283560949,2.2331179837464443,2.2331179837464443,5.961070046820787,5.9611920194085934,2.2331179837464443,6.037580444494964,2.2331179837464443,6.356824125319647,2.2331179837464443,2.2331179837464443,5.626078573509131,2.2331179837464443,2.2331179837464443,2.2331179837464443,5.790457128626901,2.2331179837464443,2.2331179837464443,2.2331179837464443,2.2331179837464443,6.356824125319647,2.2331179837464443,5.080096674224634,2.2331179837464443,5.063028267470406,0.0,27.280686944364106,10.608596134794752,2.2331179837464443,3.450855041309025,13.68302239428894,11.344734124929136,10.913371410089585,13.305256871290062,2.2331179837464443,2.2331179837464443,9.269588053048608,8.439309887583459,9.504404361964749,15.976544306577937,13.050050355746846,2.2331179837464443,7.948632420320055,11.43524928246029,10.05406627374425,9.737186178975668,11.986755605579894,2.2331179837464443,12.131236334116014,10.71438804871308,9.13880091234876,8.07583102839353,14.058268545834245,2.2331179837464443,2.2331179837464443,15.592269967676,2.2331179837464443,10.083178181478777,8.086156572069815,7.676685309030059,7.245608070964999,2.2331179837464443,2.2331179837464443,13.053857292939945,27.356367110183918,1.9388982267209254,2.2331179837464443,7.16298092241534,2.2331179837464443,25.652370766404978,2.2331179837464443,25.828823416156517,24.985749212236648,2.2331179837464443,23.749280682948886,2.2331179837464443,2.2331179837464443,2.2331179837464443,2.2331179837464443,2.2331179837464443,2.2331179837464443
Le Grand Canal,27.454311809710198,29.26498121605067,27.351868987217458,8.010738565218231,17.64902840166325,13.730004798514447,12.196614423246828,8.010738565218231,11.416397918628164,29.26498121605067,26.295976262847233,20.264886510265452,29.26498121605067,29.26498121605067,22.477087920076016,21.702269922315455,29.26498121605067,21.294703987047885,29.26498121605067,21.124786567611437,29.26498121605067,29.26498121605067,21.701378448091482,29.26498121605067,29.26498121605067,29.26498121605067,21.538998097313893,29.26498121605067,29.26498121605067,29.26498121605067,29.26498121605067,21.124786567611437,29.26498121605067,22.234881514995656,29.26498121605067,24.48238814418051,27.280686944364106,0.0,22.21078352500786,29.26498121605067,25.255961144561635,14.334582007313717,16.715913532301744,16.53440337317254,14.141053731014306,29.26498121605067,29.26498121605067,20.757465115582896,23.298309185200914,17.840407780946034,11.355036916762472,14.724092898415865,29.26498121605067,20.308327071113126,17.314050026733327,17.796906579585972,17.606816600551536,15.29394401239634,29.26498121605067,15.39236724936411,18.12742108099352,19.75692808958059,21.133634260103445,13.22353525926088,29.26498121605067,29.26498121605067,12.069055050093842,29.26498121605067,17.774528790805444,19.270449280515127,20.204944456781163,20.079673799199355,29.26498121605067,29.26498121605067,14.279105354294662,8.364170581790445,25.68812593136273,29.26498121605067,30.133983481591635,29.26498121605067,12.939321081912798,29.26498121605067,8.010738565218231,11.416397918628164,29.26498121605067,12.196614423246828,29.26498121605067,29.26498121605067,29.26498121605067,29.26498121605067,29.26498121605067,29.26498121605067
La Pièce d'Eau des Suisses,12.197946384106874,12.697503826621649,12.695194309436031,23.99764330616742,28.064772348968738,25.133942871035728,23.843417922966488,23.99764330616742,24.63967187555425,12.697503826621649,15.045068532272968,9.232761427407764,12.697503826621649,12.697503826621649,5.31633372242273,10.178564107801321,12.697503826621649,7.589651706517362,12.697503826621649,9.661781316937168,12.697503826621649,12.697503826621649,7.6859362951817225,12.697503826621649,12.697503826621649,12.697503826621649,7.644348704993588,12.697503826621649,12.697503826621649,12.697503826621649,12.697503826621649,9.661781316937168,12.697503826621649,7.890249852961397,12.697503826621649,5.54648843383758,10.608596134794752,22.21078352500786,0.0,12.697503826621649,7.15774141014681,13.23576272698368,12.227037730567194,7.9471241469555185,9.412683452147748,12.697503826621649,12.697503826621649,13.961234302771363,15.148878155520151,9.566631309762945,12.991724105306098,8.33769302736685,12.697503826621649,11.552970127050749,13.26583430888531,6.337401995677641,7.966721012150877,9.835713221361187,12.697503826621649,11.393228886240102,13.12218583946222,12.715785230707736,12.838769630434061,10.993162197874321,12.697503826621649,12.697503826621649,13.695799298035613,12.697503826621649,11.379094557804345,9.286932678127167,10.828962069395756,7.587877218881287,12.697503826621649,12.697503826621649,11.105395945810999,25.498971616396453,10.606708694455914,12.697503826621649,8.834695662756108,12.697503826621649,25.854517791461543,12.697503826621649,23.99764330616742,24.63967187555425,12.697503826621649,23.843417922966488,12.697503826621649,12.697503826621649,12.697503826621649,12.697503826621649,12.697503826621649,12.697503826621649
Le Rû Gally,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
La Salle du Jeu de Paume,5.110376698778893,5.577777447213528,5.676400659104503,24.75257230337592,26.25033696997147,24.171435009914145,23.2535813331143,24.75257230337592,24.370923687460987,5.577777447213528,8.633842028698375,6.089077332265849,5.577777447213528,5.577777447213528,2.909336139422979,5.7413817421317095,5.577777447213528,4.31529519902775,5.577777447213528,5.7372534106951925,5.577777447213528,5.577777447213528,3.9827812916263734,5.577777447213528,5.577777447213528,5.577777447213528,4.113522666402513,5.577777447213528,5.577777447213528,5.577777447213528,5.577777447213528,5.7372534106951925,5.577777447213528,3.599257052271529,5.577777447213528,1.613256249008069,3.450855041309025,25.255961144561635,7.15774141014681,5.577777447213528,0.0,12.592791159391508,10.523420103605963,8.728398297688187,11.114907552433952,5.577777447213528,5.577777447213528,9.831372662669597,9.898692285944309,8.124048481906051,14.226458968965819,10.620665204501469,5.577777447213528,7.831117005464737,10.988477302312598,7.5201474942058475,7.739483637156948,10.182824811357452,5.577777447213528,10.807114604406049,10.427945128138923,9.177388637537684,8.538311895612807,12.162681799613829,5.577777447213528,5.577777447213528,14.153378632447053,5.577777447213528,9.27335015261993,6.888752468029635,7.2930976742775115,5.425627413681343,5.577777447213528,5.577777447213528,11.417728675565165,26.29969489874265,3.7983084220300345,5.577777447213528,5.943206303748935,5.577777447213528,25.232310654472684,5.577777447213528,24.75257230337592,24.370923687460987,5.577777447213528,23.2535813331143,5.577777447213528,5.577777447213528,5.577777447213528,5.577777447213528,5.577777447213528,5.577777447213528
Le Bassin de Flore (Printemps),13.477107184031698,15.418665428457714,13.268784156520649,12.202511359742545,14.832166662583784,12.006661741185393,10.865549843215097,12.202511359742545,11.869574473344144,15.418665428457714,11.961550280626412,6.649121902664856,15.418665428457714,15.418665428457714,10.452115377984732,7.759168217828206,15.418665428457714,8.277629546420071,15.418665428457714,7.327394451814896,15.418665428457714,15.418665428457714,8.617912894256902,15.418665428457714,15.418665428457714,15.418665428457714,8.48157607125351,15.418665428457714,15.418665428457714,15.418665428457714,15.418665428457714,7.327394451814896,15.418665428457714,9.054352302113076,15.418665428457714,12.455234551773124,13.68302239428894,14.334582007313717,13.23576272698368,15.418665428457714,12.592791159391508,0.0,2.4279740580778695,5.294218387838565,4.696295914299561,15.418665428457714,15.418665428457714,6.488006035246257,9.059040208482532,4.47879746222506,3.5544954811615947,5.815161024370438,15.418665428457714,6.067107586134555,3.0277858399143116,6.903133292932045,5.448295529862701,3.440703369555516,15.418665428457714,1.9028387195909684,3.8170228049051715,5.422354455944292,6.79983138810729,3.3984928520830495,15.418665428457714,15.418665428457714,2.3131143584889293,15.418665428457714,3.625028969433615,5.737842327349419,6.1005317419481395,7.223136389412504,15.418665428457714,15.418665428457714,2.3634581448462297,13.74409054071183,11.881086997940505,15.418665428457714,18.36265615658034,15.418665428457714,12.881125436513278,15.418665428457714,12.202511359742545,11.869574473344144,15.418665428457714,10.865549843215097,15.418665428457714,15.418665428457714,15.418665428457714,15.418665428457714,15.418665428457714,15.418665428457714
Le Bassin de Cérès (Été),11.06666473621712,13.023380068051248,10.845835934691184,14.485107665299644,16.1051765913367,13.69620576528044,12.731636830141253,14.485107665299644,13.853960154589338,13.023380068051248,9.606148270076602,4.450763609416964,13.023380068051248,13.023380068051248,8.680327221399956,5.389859191221824,13.023380068051248,6.257725857323342,13.023380068051248,5.01993582128134,13.023380068051248,13.023380068051248,6.551503842699217,13.023380068051248,13.023380068051248,13.023380068051248,6.433040203823586,13.023380068051248,13.023380068051248,13.023380068051248,13.023380068051248,5.01993582128134,13.023380068051248,6.92979790342768,13.023380068051248,10.58394278462896,11.344734124929136,16.715913532301744,12.227037730567194,13.023380068051248,10.523420103605963,2.4279740580778695,0.0,4.700671298458231,5.273809594718887,13.023380068051248,13.023380068051248,4.3321056128756,6.884958510066919,2.7259144903812604,5.615709869053354,6.127234919627994,13.023380068051248,3.6391491706639956,1.2540075937084347,6.027613729186783,4.277441015559384,3.3938477038733494,13.023380068051248,1.798546198015139,1.7273969354988354,3.089596099072394,4.442014230259291,4.614482729131605,13.023380068051248,13.023380068051248,4.647378008757043,13.023380068051248,1.2733469050306134,3.653562948744884,3.699710969495205,5.358642613452569,13.023380068051248,13.023380068051248,3.203907341682358,16.01532462210217,9.508725765661286,13.023380068051248,16.40307239055665,13.023380068051248,14.716501039729845,13.023380068051248,14.485107665299644,13.853960154589338,13.023380068051248,12.731636830141253,13.023380068051248,13.023380068051248,13.023380068051248,13.023380068051248,13.023380068051248,13.023380068051248
Le Bassin de Bacchus (Automne),11.429213742622517,13.0277575340872,11.502574434827231,16.57427262743079,20.12632549434085,17.21106221452697,15.96671211678337,16.57427262743079,16.83959925924257,13.0277575340872,11.776148409223731,4.498261932308606,13.0277575340872,13.0277575340872,6.030072126719116,6.1476816436452735,13.0277575340872,4.878626896456318,13.0277575340872,5.4330641905742505,13.0277575340872,13.0277575340872,5.289849191608495,13.0277575340872,13.0277575340872,13.0277575340872,5.125548680649305,13.0277575340872,13.0277575340872,13.0277575340872,13.0277575340872,5.4330641905742505,13.0277575340872,5.837864948002965,13.0277575340872,8.085605253401049,10.913371410089585,16.53440337317254,7.9471241469555185,13.0277575340872,8.728398297688187,5.294218387838565,4.700671298458231,0.0,2.4074248179004862,13.0277575340872,13.0277575340872,7.975318693032462,10.118562482547958,2.72807082778063,5.634120840934489,2.271775402430135,13.0277575340872,5.953340558782428,5.914737344844733,1.6510255679549424,1.2621847687385015,1.899063462237716,13.0277575340872,3.496863501732361,6.082197325369306,6.498608592195296,7.353655861642714,3.5170975299573106,13.0277575340872,13.0277575340872,5.9437156457317695,13.0277575340872,4.327375495210994,3.678112629169203,5.391849532019071,3.6856807087649006,13.0277575340872,13.0277575340872,3.209403637590966,18.11359403776339,9.545241739061018,13.0277575340872,13.95369008807139,13.0277575340872,17.984662554828372,13.0277575340872,16.57427262743079,16.83959925924257,13.0277575340872,15.96671211678337,13.0277575340872,13.0277575340872,13.0277575340872,13.0277575340872,13.0277575340872,13.0277575340872
Le Bassin de Saturne (Hiver),13.753985351383374,15.400156376330944,13.78845742563569,14.633399646097894,19.125204564195002,15.90446164669089,14.528557138920867,14.633399646097894,15.256627359613876,15.400156376330944,13.743968566911256,6.657432083216023,15.400156376330944,15.400156376330944,8.360791898867367,8.280612941314908,15.400156376330944,7.2677025279102505,15.400156376330944,7.593177010663419,15.400156376330944,15.400156376330944,7.67919201811757,15.400156376330944,15.400156376330944,15.400156376330944,7.514820109521592,15.400156376330944,15.400156376330944,15.400156376330944,15.400156376330944,7.593177010663419,15.400156376330944,8.22545172709441,15.400156376330944,10.395272797139778,13.305256871290062,14.141053731014306,9.412683452147748,15.400156376330944,11.114907552433952,4.696295914299561,5.273809594718887,2.4074248179004862,0.0,15.400156376330944,15.400156376330944,9.305123475264441,11.687419822352087,4.456117983949604,3.5908193345114396,1.1784964057123655,15.400156376330944,7.660326913275843,6.509658372210696,3.724988245453561,3.5766584145841795,1.955510441488792,15.400156376330944,3.534805149759986,6.952777001694797,7.860131977409852,8.956451529530101,1.6154881177251195,15.400156376330944,15.400156376330944,4.3700420452323065,15.400156376330944,5.4794526697503825,5.729699051122629,7.230449599887392,6.062271138038138,15.400156376330944,15.400156376330944,2.35655062368153,16.15267055198636,11.887732531789016,15.400156376330944,16.193144396051494,15.400156376330944,16.523204917346455,15.400156376330944,14.633399646097894,15.256627359613876,15.400156376330944,14.528557138920867,15.400156376330944,15.400156376330944,15.400156376330944,15.400156376330944,15.400156376330944,15.400156376330944
Le Cabinet de Diane (Soir),2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
